shift_id,year,month,date,staff_id,staff_name,scheduled_start,scheduled_end,actual_start,actual_end,scheduled_hours,actual_hours,break_minutes,overtime_minutes,is_late,is_early_leave,notes
SH20250727_0218,2025,7,27,747,佐々美音,12:00,22:00,12:00,22:03,9.0,9.1,60,3,FALSE,FALSE,
SH20250728_0219,2025,7,28,748,Tipsy Tiger,17:30,23:30,17:30,23:33,5.0,5.0,60,3,FALSE,FALSE,
SH20250728_0220,2025,7,28,749,ケサブ,09:00,18:00,09:00,18:02,8.0,8.0,60,2,FALSE,FALSE,
SH20250729_0221,2025,7,29,748,Tipsy Tiger,17:30,23:30,17:30,23:37,5.0,5.1,60,7,FALSE,FALSE,
SH20250729_0222,2025,7,29,749,ケサブ,09:00,18:00,09:00,18:10,8.0,8.2,60,10,FALSE,FALSE,
SH20250730_0223,2025,7,30,748,Tipsy Tiger,17:30,23:30,17:30,23:35,5.0,5.1,60,5,FALSE,FALSE,
SH20250730_0224,2025,7,30,749,ケサブ,09:00,18:00,09:00,18:00,8.0,8.0,60,0,FALSE,FALSE,
SH20250731_0225,2025,7,31,749,ケサブ,09:00,23:30,09:00,23:28,13.5,13.5,60,0,FALSE,FALSE,
SH20250801_0226,2025,8,1,740,佐藤研,12:00,20:30,12:00,20:27,7.5,7.5,60,0,FALSE,FALSE,
SH20250801_0227,2025,8,1,743,会田英明,08:00,17:00,08:00,16:58,8.0,8.0,60,0,FALSE,FALSE,
SH20250801_0228,2025,8,1,741,中谷晋,09:00,20:30,09:00,20:33,10.5,10.6,60,3,FALSE,FALSE,
SH20250801_0229,2025,8,1,744,吉田瑛里,10:00,23:00,10:00,23:06,12.0,12.1,60,6,FALSE,FALSE,
SH20250802_0230,2025,8,2,740,佐藤研,09:00,18:00,09:00,17:57,8.0,8.0,60,0,FALSE,FALSE,
SH20250802_0231,2025,8,2,741,中谷晋,09:00,20:30,09:00,20:36,10.5,10.6,60,6,FALSE,FALSE,
SH20250802_0232,2025,8,2,742,中村栞,11:00,20:00,11:00,20:09,8.0,8.2,60,9,FALSE,FALSE,
SH20250802_0233,2025,8,2,744,吉田瑛里,09:00,23:30,09:00,23:36,13.5,13.6,60,6,FALSE,FALSE,
SH20250803_0234,2025,8,3,743,会田英明,08:00,17:00,08:00,17:03,8.0,8.1,60,3,FALSE,FALSE,
SH20250803_0235,2025,8,3,741,中谷晋,09:00,20:30,09:00,20:37,10.5,10.6,60,7,FALSE,FALSE,
SH20250803_0236,2025,8,3,742,中村栞,11:00,20:00,11:00,20:02,8.0,8.0,60,2,FALSE,FALSE,
SH20250803_0237,2025,8,3,744,吉田瑛里,10:00,23:00,10:00,22:57,12.0,11.9,60,0,FALSE,FALSE,
SH20250804_0238,2025,8,4,740,佐藤研,09:00,20:30,09:00,20:27,10.5,10.4,60,0,FALSE,FALSE,
SH20250804_0239,2025,8,4,743,会田英明,08:00,17:00,08:00,17:09,8.0,8.2,60,9,FALSE,FALSE,
SH20250804_0240,2025,8,4,742,中村栞,11:00,20:00,11:00,20:07,8.0,8.1,60,7,FALSE,FALSE,
SH20250804_0241,2025,8,4,744,吉田瑛里,09:00,23:00,09:00,23:04,13.0,13.1,60,4,FALSE,FALSE,
SH20250805_0242,2025,8,5,740,佐藤研,12:00,20:30,12:00,20:35,7.5,7.6,60,5,FALSE,FALSE,
SH20250805_0243,2025,8,5,743,会田英明,08:00,17:00,08:00,17:10,8.0,8.2,60,10,FALSE,FALSE,
SH20250805_0244,2025,8,5,741,中谷晋,09:00,20:30,09:00,20:34,10.5,10.6,60,4,FALSE,FALSE,
SH20250805_0245,2025,8,5,744,吉田瑛里,17:00,23:30,17:00,23:29,5.5,5.5,60,0,FALSE,FALSE,
SH20250806_0246,2025,8,6,740,佐藤研,12:00,20:30,12:00,20:29,7.5,7.5,60,0,FALSE,FALSE,
SH20250806_0247,2025,8,6,743,会田英明,08:00,17:00,08:00,16:59,8.0,8.0,60,0,FALSE,FALSE,
SH20250806_0248,2025,8,6,741,中谷晋,09:00,20:30,09:00,20:32,10.5,10.5,60,2,FALSE,FALSE,
SH20250806_0249,2025,8,6,744,吉田瑛里,09:00,17:00,09:00,16:56,7.0,6.9,60,0,FALSE,FALSE,
SH20250807_0250,2025,8,7,740,佐藤研,09:00,17:00,09:00,17:03,7.0,7.0,60,3,FALSE,FALSE,
SH20250807_0251,2025,8,7,741,中谷晋,09:00,20:30,09:00,20:36,10.5,10.6,60,6,FALSE,FALSE,
SH20250807_0252,2025,8,7,742,中村栞,11:00,20:00,11:00,20:06,8.0,8.1,60,6,FALSE,FALSE,
SH20250807_0253,2025,8,7,744,吉田瑛里,09:00,23:00,09:00,22:58,13.0,13.0,60,0,FALSE,FALSE,
SH20250808_0254,2025,8,8,743,会田英明,08:00,17:00,08:00,17:09,8.0,8.2,60,9,FALSE,FALSE,
SH20250808_0255,2025,8,8,741,中谷晋,09:00,20:30,09:00,20:26,10.5,10.4,60,0,FALSE,FALSE,
SH20250808_0256,2025,8,8,742,中村栞,11:00,20:00,11:00,20:09,8.0,8.2,60,9,FALSE,FALSE,
SH20250808_0257,2025,8,8,744,吉田瑛里,10:00,23:00,10:00,22:55,12.0,11.9,60,0,FALSE,FALSE,
SH20250809_0258,2025,8,9,740,佐藤研,09:00,20:30,09:00,20:35,10.5,10.6,60,5,FALSE,FALSE,
SH20250809_0259,2025,8,9,743,会田英明,08:00,17:00,08:00,16:59,8.0,8.0,60,0,FALSE,FALSE,
SH20250809_0260,2025,8,9,742,中村栞,11:00,20:00,11:00,20:08,8.0,8.1,60,8,FALSE,FALSE,
SH20250809_0261,2025,8,9,744,吉田瑛里,10:00,17:00,10:00,17:00,6.0,6.0,60,0,FALSE,FALSE,
SH20250810_0262,2025,8,10,740,佐藤研,12:00,20:30,12:00,20:33,7.5,7.5,60,3,FALSE,FALSE,
SH20250810_0263,2025,8,10,743,会田英明,08:00,17:00,08:00,16:55,8.0,7.9,60,0,FALSE,FALSE,
SH20250810_0264,2025,8,10,741,中谷晋,09:00,20:30,09:00,20:35,10.5,10.6,60,5,FALSE,FALSE,
SH20250810_0265,2025,8,10,744,吉田瑛里,16:00,23:00,16:00,22:59,6.0,6.0,60,0,FALSE,FALSE,
SH20250811_0266,2025,8,11,740,佐藤研,09:00,18:00,09:00,18:02,8.0,8.0,60,2,FALSE,FALSE,
SH20250811_0267,2025,8,11,741,中谷晋,09:00,20:30,09:00,20:25,10.5,10.4,60,0,FALSE,FALSE,
SH20250811_0268,2025,8,11,742,中村栞,11:00,20:00,11:00,20:01,8.0,8.0,60,1,FALSE,FALSE,
SH20250812_0269,2025,8,12,743,会田英明,08:00,17:00,08:00,17:06,8.0,8.1,60,6,FALSE,FALSE,
SH20250812_0270,2025,8,12,741,中谷晋,09:00,20:30,09:00,20:39,10.5,10.7,60,9,FALSE,FALSE,
SH20250812_0271,2025,8,12,742,中村栞,11:00,20:00,11:00,19:55,8.0,7.9,60,0,FALSE,FALSE,
SH20250812_0272,2025,8,12,744,吉田瑛里,17:00,23:30,17:00,23:31,5.5,5.5,60,1,FALSE,FALSE,
SH20250813_0273,2025,8,13,740,佐藤研,09:00,20:30,09:00,20:32,10.5,10.5,60,2,FALSE,FALSE,
SH20250813_0274,2025,8,13,743,会田英明,08:00,17:00,08:00,16:59,8.0,8.0,60,0,FALSE,FALSE,
SH20250813_0275,2025,8,13,742,中村栞,11:00,20:00,11:00,19:59,8.0,8.0,60,0,FALSE,FALSE,
SH20250813_0276,2025,8,13,744,吉田瑛里,09:00,16:00,09:00,16:05,6.0,6.1,60,5,FALSE,FALSE,
SH20250814_0277,2025,8,14,740,佐藤研,12:00,20:30,12:00,20:36,7.5,7.6,60,6,FALSE,FALSE,
SH20250814_0278,2025,8,14,743,会田英明,08:00,17:00,08:00,17:02,8.0,8.0,60,2,FALSE,FALSE,
SH20250814_0279,2025,8,14,741,中谷晋,09:00,20:30,09:00,20:38,10.5,10.6,60,8,FALSE,FALSE,
SH20250814_0280,2025,8,14,744,吉田瑛里,17:00,23:00,17:00,22:57,5.0,5.0,60,0,FALSE,FALSE,
SH20250815_0281,2025,8,15,740,佐藤研,12:00,20:30,12:00,20:39,7.5,7.7,60,9,FALSE,FALSE,
SH20250815_0282,2025,8,15,743,会田英明,08:00,17:00,08:00,16:55,8.0,7.9,60,0,FALSE,FALSE,
SH20250815_0283,2025,8,15,741,中谷晋,09:00,20:30,09:00,20:38,10.5,10.6,60,8,FALSE,FALSE,
SH20250816_0284,2025,8,16,740,佐藤研,09:00,18:00,09:00,17:57,8.0,8.0,60,0,FALSE,FALSE,
SH20250816_0285,2025,8,16,741,中谷晋,09:00,20:30,09:00,20:39,10.5,10.7,60,9,FALSE,FALSE,
SH20250816_0286,2025,8,16,742,中村栞,11:00,20:00,11:00,19:59,8.0,8.0,60,0,FALSE,FALSE,
SH20250816_0287,2025,8,16,744,吉田瑛里,10:00,23:00,10:00,23:04,12.0,12.1,60,4,FALSE,FALSE,
SH20250817_0288,2025,8,17,743,会田英明,08:00,17:00,08:00,17:06,8.0,8.1,60,6,FALSE,FALSE,
SH20250817_0289,2025,8,17,741,中谷晋,09:00,20:30,09:00,20:34,10.5,10.6,60,4,FALSE,FALSE,
SH20250817_0290,2025,8,17,742,中村栞,11:00,20:00,11:00,20:10,8.0,8.2,60,10,FALSE,FALSE,
SH20250817_0291,2025,8,17,744,吉田瑛里,16:00,23:00,16:00,22:56,6.0,5.9,60,0,FALSE,FALSE,
SH20250818_0292,2025,8,18,740,佐藤研,12:00,20:30,12:00,20:34,7.5,7.6,60,4,FALSE,FALSE,
SH20250818_0293,2025,8,18,743,会田英明,08:00,17:00,08:00,16:56,8.0,7.9,60,0,FALSE,FALSE,
SH20250818_0294,2025,8,18,741,中谷晋,09:00,20:30,09:00,20:27,10.5,10.4,60,0,FALSE,FALSE,
SH20250818_0295,2025,8,18,744,吉田瑛里,09:00,23:00,09:00,22:58,13.0,13.0,60,0,FALSE,FALSE,
SH20250819_0296,2025,8,19,740,佐藤研,09:00,20:30,09:00,20:40,10.5,10.7,60,10,FALSE,FALSE,
SH20250819_0297,2025,8,19,743,会田英明,08:00,17:00,08:00,17:10,8.0,8.2,60,10,FALSE,FALSE,
SH20250819_0298,2025,8,19,742,中村栞,11:00,20:00,11:00,19:57,8.0,8.0,60,0,FALSE,FALSE,
SH20250819_0299,2025,8,19,744,吉田瑛里,17:00,23:30,17:00,23:25,5.5,5.4,60,0,FALSE,FALSE,
SH20250820_0300,2025,8,20,740,佐藤研,09:00,18:00,09:00,18:10,8.0,8.2,60,10,FALSE,FALSE,
SH20250820_0301,2025,8,20,741,中谷晋,09:00,20:30,09:00,20:31,10.5,10.5,60,1,FALSE,FALSE,
SH20250820_0302,2025,8,20,744,吉田瑛里,11:00,20:00,11:00,19:56,8.0,7.9,60,0,FALSE,FALSE,
SH20250821_0303,2025,8,21,743,会田英明,08:00,17:00,08:00,17:07,8.0,8.1,60,7,FALSE,FALSE,
SH20250821_0304,2025,8,21,741,中谷晋,09:00,20:30,09:00,20:27,10.5,10.4,60,0,FALSE,FALSE,
SH20250821_0305,2025,8,21,742,中村栞,11:00,20:00,11:00,20:10,8.0,8.2,60,10,FALSE,FALSE,
SH20250821_0306,2025,8,21,744,吉田瑛里,09:00,17:00,09:00,17:05,7.0,7.1,60,5,FALSE,FALSE,
SH20250822_0307,2025,8,22,740,佐藤研,12:00,20:30,12:00,20:32,7.5,7.5,60,2,FALSE,FALSE,
SH20250822_0308,2025,8,22,743,会田英明,08:00,17:00,08:00,17:05,8.0,8.1,60,5,FALSE,FALSE,
SH20250822_0309,2025,8,22,741,中谷晋,09:00,20:30,09:00,20:37,10.5,10.6,60,7,FALSE,FALSE,
SH20250823_0310,2025,8,23,740,佐藤研,09:00,20:30,09:00,20:37,10.5,10.6,60,7,FALSE,FALSE,
SH20250823_0311,2025,8,23,743,会田英明,08:00,17:00,08:00,17:04,8.0,8.1,60,4,FALSE,FALSE,
SH20250823_0312,2025,8,23,742,中村栞,11:00,20:00,11:00,20:09,8.0,8.2,60,9,FALSE,FALSE,
SH20250823_0313,2025,8,23,744,吉田瑛里,09:00,15:00,09:00,15:10,5.0,5.2,60,10,FALSE,FALSE,
SH20250824_0314,2025,8,24,740,佐藤研,09:00,18:00,09:00,17:55,8.0,7.9,60,0,FALSE,FALSE,
SH20250824_0315,2025,8,24,741,中谷晋,09:00,20:30,09:00,20:30,10.5,10.5,60,0,FALSE,FALSE,
SH20250824_0316,2025,8,24,742,中村栞,11:00,20:00,11:00,20:01,8.0,8.0,60,1,FALSE,FALSE,
SH20250825_0317,2025,8,25,740,佐藤研,09:00,20:30,09:00,20:31,10.5,10.5,60,1,FALSE,FALSE,
SH20250825_0318,2025,8,25,743,会田英明,08:00,17:00,08:00,17:00,8.0,8.0,60,0,FALSE,FALSE,
SH20250825_0319,2025,8,25,742,中村栞,11:00,20:00,11:00,20:00,8.0,8.0,60,0,FALSE,FALSE,
SH20250825_0320,2025,8,25,744,吉田瑛里,09:00,23:00,09:00,23:09,13.0,13.2,60,9,FALSE,FALSE,
SH20250826_0321,2025,8,26,740,佐藤研,12:00,20:30,12:00,20:28,7.5,7.5,60,0,FALSE,FALSE,
SH20250826_0322,2025,8,26,743,会田英明,08:00,17:00,08:00,17:01,8.0,8.0,60,1,FALSE,FALSE,
SH20250826_0323,2025,8,26,741,中谷晋,09:00,20:30,09:00,20:32,10.5,10.5,60,2,FALSE,FALSE,
SH20250827_0324,2025,8,27,743,会田英明,08:00,17:00,08:00,17:03,8.0,8.1,60,3,FALSE,FALSE,
SH20250827_0325,2025,8,27,741,中谷晋,09:00,20:30,09:00,20:29,10.5,10.5,60,0,FALSE,FALSE,
SH20250827_0326,2025,8,27,742,中村栞,11:00,20:00,11:00,20:01,8.0,8.0,60,1,FALSE,FALSE,
SH20250827_0327,2025,8,27,744,吉田瑛里,17:00,23:30,17:00,23:30,5.5,5.5,60,0,FALSE,FALSE,
SH20250828_0328,2025,8,28,743,会田英明,08:00,17:00,08:00,16:59,8.0,8.0,60,0,FALSE,FALSE,
SH20250828_0329,2025,8,28,741,中谷晋,09:00,20:30,09:00,20:36,10.5,10.6,60,6,FALSE,FALSE,
SH20250828_0330,2025,8,28,742,中村栞,11:00,20:00,11:00,20:10,8.0,8.2,60,10,FALSE,FALSE,
SH20250828_0331,2025,8,28,744,吉田瑛里,09:00,23:00,09:00,22:58,13.0,13.0,60,0,FALSE,FALSE,
SH20250829_0332,2025,8,29,740,佐藤研,09:00,17:00,09:00,17:03,7.0,7.0,60,3,FALSE,FALSE,
SH20250829_0333,2025,8,29,741,中谷晋,09:00,20:30,09:00,20:33,10.5,10.6,60,3,FALSE,FALSE,
SH20250829_0334,2025,8,29,742,中村栞,11:00,20:00,11:00,20:08,8.0,8.1,60,8,FALSE,FALSE,
SH20250829_0335,2025,8,29,744,吉田瑛里,09:00,23:00,09:00,23:04,13.0,13.1,60,4,FALSE,FALSE,
SH20250830_0336,2025,8,30,740,佐藤研,12:00,20:30,12:00,20:27,7.5,7.5,60,0,FALSE,FALSE,
SH20250830_0337,2025,8,30,743,会田英明,08:00,17:00,08:00,17:02,8.0,8.0,60,2,FALSE,FALSE,
SH20250830_0338,2025,8,30,741,中谷晋,09:00,20:30,09:00,20:29,10.5,10.5,60,0,FALSE,FALSE,
SH20250830_0339,2025,8,30,744,吉田瑛里,09:00,23:30,09:00,23:30,13.5,13.5,60,0,FALSE,FALSE,
SH20250831_0340,2025,8,31,740,佐藤研,12:00,20:30,12:00,20:31,7.5,7.5,60,1,FALSE,FALSE,
SH20250831_0341,2025,8,31,743,会田英明,08:00,17:00,08:00,17:06,8.0,8.1,60,6,FALSE,FALSE,
SH20250831_0342,2025,8,31,742,中村栞,11:00,20:00,11:00,20:09,8.0,8.2,60,9,FALSE,FALSE,
SH20250831_0343,2025,8,31,744,吉田瑛里,09:00,15:00,09:00,14:59,5.0,5.0,60,0,FALSE,FALSE,
SH20250901_0344,2025,9,1,740,佐藤研,12:00,20:30,12:00,20:40,7.5,7.7,60,10,FALSE,FALSE,
SH20250901_0345,2025,9,1,743,会田英明,08:00,17:00,08:00,17:10,8.0,8.2,60,10,FALSE,FALSE,
SH20250901_0346,2025,9,1,741,中谷晋,09:00,20:30,09:00,20:29,10.5,10.5,60,0,FALSE,FALSE,
SH20250901_0347,2025,9,1,744,吉田瑛里,09:00,23:00,09:00,22:55,13.0,12.9,60,0,FALSE,FALSE,
SH20250902_0348,2025,9,2,740,佐藤研,09:00,20:30,09:00,20:29,10.5,10.5,60,0,FALSE,FALSE,
SH20250902_0349,2025,9,2,743,会田英明,08:00,17:00,08:00,16:57,8.0,8.0,60,0,FALSE,FALSE,
SH20250902_0350,2025,9,2,742,中村栞,11:00,20:00,11:00,20:02,8.0,8.0,60,2,FALSE,FALSE,
SH20250902_0351,2025,9,2,744,吉田瑛里,17:00,23:30,16:55,23:25,5.5,5.4,60,0,TRUE,FALSE,遅刻
SH20250903_0352,2025,9,3,741,中谷晋,09:00,20:30,09:00,20:30,10.5,10.5,60,0,FALSE,FALSE,
SH20250903_0353,2025,9,3,742,中村栞,11:00,20:00,11:00,20:07,8.0,8.1,60,7,FALSE,FALSE,
SH20250903_0354,2025,9,3,744,吉田瑛里,09:00,17:00,09:00,17:06,7.0,7.1,60,6,FALSE,FALSE,
SH20250904_0355,2025,9,4,740,佐藤研,12:00,20:30,12:00,20:35,7.5,7.6,60,5,FALSE,FALSE,
SH20250904_0356,2025,9,4,743,会田英明,08:00,17:00,08:00,16:58,8.0,8.0,60,0,FALSE,FALSE,
SH20250904_0357,2025,9,4,741,中谷晋,09:00,20:30,09:00,20:36,10.5,10.6,60,6,FALSE,FALSE,
SH20250904_0358,2025,9,4,744,吉田瑛里,17:00,23:30,17:00,23:35,5.5,5.6,60,5,FALSE,FALSE,
SH20250905_0359,2025,9,5,740,佐藤研,09:00,20:30,09:00,20:38,10.5,10.6,60,8,FALSE,FALSE,
SH20250905_0360,2025,9,5,741,中谷晋,08:00,17:00,08:00,16:59,8.0,8.0,60,0,FALSE,FALSE,
SH20250905_0361,2025,9,5,742,中村栞,11:00,20:00,11:00,20:05,8.0,8.1,60,5,FALSE,FALSE,
SH20250906_0362,2025,9,6,740,佐藤研,12:00,20:30,12:00,20:26,7.5,7.4,60,0,FALSE,FALSE,
SH20250906_0363,2025,9,6,743,会田英明,08:00,17:00,08:00,17:03,8.0,8.1,60,3,FALSE,FALSE,
SH20250906_0364,2025,9,6,741,中谷晋,09:00,20:30,09:00,20:36,10.5,10.6,60,6,FALSE,FALSE,
SH20250907_0365,2025,9,7,743,会田英明,09:00,17:00,09:00,16:56,7.0,6.9,60,0,FALSE,FALSE,
SH20250907_0366,2025,9,7,741,中谷晋,09:00,20:30,09:00,20:40,10.5,10.7,60,10,FALSE,FALSE,
SH20250907_0367,2025,9,7,742,中村栞,11:00,20:00,11:00,20:07,8.0,8.1,60,7,FALSE,FALSE,
SH20250908_0368,2025,9,8,740,佐藤研,09:00,20:30,09:00,20:33,10.5,10.6,60,3,FALSE,FALSE,
SH20250908_0369,2025,9,8,743,会田英明,08:00,17:00,08:00,16:56,8.0,7.9,60,0,FALSE,FALSE,
SH20250908_0370,2025,9,8,742,中村栞,11:00,20:00,11:00,20:02,8.0,8.0,60,2,FALSE,FALSE,
SH20250908_0371,2025,9,8,744,吉田瑛里,09:00,23:00,09:00,23:10,13.0,13.2,60,10,FALSE,FALSE,
SH20250909_0372,2025,9,9,740,佐藤研,09:00,17:00,09:00,17:02,7.0,7.0,60,2,FALSE,FALSE,
SH20250909_0373,2025,9,9,741,中谷晋,09:00,20:30,09:00,20:26,10.5,10.4,60,0,FALSE,FALSE,
SH20250909_0374,2025,9,9,742,中村栞,11:00,20:00,11:00,20:06,8.0,8.1,60,6,FALSE,FALSE,
SH20250909_0375,2025,9,9,744,吉田瑛里,17:00,23:30,17:00,23:35,5.5,5.6,60,5,FALSE,FALSE,
SH20250911_0376,2025,9,11,743,会田英明,08:00,17:00,08:00,17:08,8.0,8.1,60,8,FALSE,FALSE,
SH20250911_0377,2025,9,11,741,中谷晋,09:00,20:30,09:00,20:34,10.5,10.6,60,4,FALSE,FALSE,
SH20250911_0378,2025,9,11,742,中村栞,11:00,20:00,11:00,20:02,8.0,8.0,60,2,FALSE,FALSE,
SH20250911_0379,2025,9,11,744,吉田瑛里,09:00,15:30,09:00,15:30,5.5,5.5,60,0,FALSE,FALSE,
SH20250911_0380,2025,9,11,744,吉田瑛里,16:00,23:00,16:00,22:55,6.0,5.9,60,0,FALSE,FALSE,
SH20250912_0381,2025,9,12,740,佐藤研,12:00,20:30,12:00,20:35,7.5,7.6,60,5,FALSE,FALSE,
SH20250912_0382,2025,9,12,743,会田英明,08:00,17:00,08:00,17:10,8.0,8.2,60,10,FALSE,FALSE,
SH20250912_0383,2025,9,12,741,中谷晋,09:00,20:30,09:00,20:26,10.5,10.4,60,0,FALSE,FALSE,
SH20250912_0384,2025,9,12,744,吉田瑛里,09:00,23:00,09:00,22:57,13.0,12.9,60,0,FALSE,FALSE,
SH20250913_0385,2025,9,13,740,佐藤研,09:00,20:30,09:00,20:27,10.5,10.4,60,0,FALSE,FALSE,
SH20250913_0386,2025,9,13,743,会田英明,08:00,17:00,08:00,17:04,8.0,8.1,60,4,FALSE,FALSE,
SH20250913_0387,2025,9,13,742,中村栞,11:00,20:00,11:00,20:03,8.0,8.1,60,3,FALSE,FALSE,
SH20250913_0388,2025,9,13,744,吉田瑛里,09:00,23:00,09:00,22:57,13.0,12.9,60,0,FALSE,FALSE,
SH20250914_0389,2025,9,14,740,佐藤研,09:00,20:30,09:00,20:40,10.5,10.7,60,10,FALSE,FALSE,
SH20250914_0390,2025,9,14,741,中谷晋,08:00,17:00,08:00,16:57,8.0,8.0,60,0,FALSE,FALSE,
SH20250914_0391,2025,9,14,742,中村栞,11:00,20:00,11:00,20:09,8.0,8.2,60,9,FALSE,FALSE,
SH20250914_0392,2025,9,14,744,吉田瑛里,09:00,16:00,09:00,15:59,6.0,6.0,60,0,FALSE,FALSE,
SH20250915_0393,2025,9,15,740,佐藤研,12:00,20:30,12:00,20:34,7.5,7.6,60,4,FALSE,FALSE,
SH20250915_0394,2025,9,15,743,会田英明,08:00,17:00,08:00,16:56,8.0,7.9,60,0,FALSE,FALSE,
SH20250915_0395,2025,9,15,741,中谷晋,09:00,20:30,09:00,20:39,10.5,10.7,60,9,FALSE,FALSE,
SH20250915_0396,2025,9,15,744,吉田瑛里,16:00,23:00,16:00,22:57,6.0,6.0,60,0,FALSE,FALSE,
SH20250916_0397,2025,9,16,743,会田英明,08:00,17:00,08:00,16:55,8.0,7.9,60,0,FALSE,FALSE,
SH20250916_0398,2025,9,16,741,中谷晋,09:00,20:30,09:00,20:36,10.5,10.6,60,6,FALSE,FALSE,
SH20250916_0399,2025,9,16,742,中村栞,11:00,20:00,11:00,19:57,8.0,8.0,60,0,FALSE,FALSE,
SH20250917_0400,2025,9,17,740,佐藤研,12:00,20:30,12:00,20:30,7.5,7.5,60,0,FALSE,FALSE,
SH20250917_0401,2025,9,17,743,会田英明,08:00,17:00,08:00,17:08,8.0,8.1,60,8,FALSE,FALSE,
SH20250917_0402,2025,9,17,741,中谷晋,09:00,20:30,09:00,20:34,10.5,10.6,60,4,FALSE,FALSE,
SH20250918_0403,2025,9,18,740,佐藤研,09:00,20:30,09:00,20:40,10.5,10.7,60,10,FALSE,FALSE,
SH20250918_0404,2025,9,18,743,会田英明,08:00,17:00,08:00,17:04,8.0,8.1,60,4,FALSE,FALSE,
SH20250918_0405,2025,9,18,742,中村栞,11:00,20:00,11:00,20:02,8.0,8.0,60,2,FALSE,FALSE,
SH20250918_0406,2025,9,18,744,吉田瑛里,09:00,16:00,09:00,15:59,6.0,6.0,60,0,FALSE,FALSE,
SH20250919_0407,2025,9,19,740,佐藤研,09:00,17:00,09:00,16:59,7.0,7.0,60,0,FALSE,FALSE,
SH20250919_0408,2025,9,19,741,中谷晋,09:00,20:30,09:00,20:30,10.5,10.5,60,0,FALSE,FALSE,
SH20250919_0409,2025,9,19,742,中村栞,11:00,20:00,11:00,19:59,8.0,8.0,60,0,FALSE,FALSE,
SH20250920_0410,2025,9,20,740,佐藤研,12:00,20:30,12:00,20:30,7.5,7.5,60,0,FALSE,FALSE,
SH20250920_0411,2025,9,20,743,会田英明,08:00,17:00,08:00,17:00,8.0,8.0,60,0,FALSE,FALSE,
SH20250920_0412,2025,9,20,741,中谷晋,09:00,20:30,09:00,20:35,10.5,10.6,60,5,FALSE,FALSE,
SH20250920_0413,2025,9,20,744,吉田瑛里,09:00,23:00,09:00,23:10,13.0,13.2,60,10,FALSE,FALSE,
SH20250921_0414,2025,9,21,743,会田英明,08:00,17:00,08:00,16:55,8.0,7.9,60,0,FALSE,FALSE,
SH20250921_0415,2025,9,21,741,中谷晋,09:00,20:30,09:00,20:26,10.5,10.4,60,0,FALSE,FALSE,
SH20250921_0416,2025,9,21,742,中村栞,11:00,20:00,11:00,20:10,8.0,8.2,60,10,FALSE,FALSE,
SH20250921_0417,2025,9,21,744,吉田瑛里,09:00,23:00,09:00,22:57,13.0,12.9,60,0,FALSE,FALSE,
SH20250922_0418,2025,9,22,740,佐藤研,09:00,20:30,09:00,20:37,10.5,10.6,60,7,FALSE,FALSE,
SH20250922_0419,2025,9,22,743,会田英明,08:00,17:00,08:00,17:05,8.0,8.1,60,5,FALSE,FALSE,
SH20250922_0420,2025,9,22,742,中村栞,11:00,20:00,11:00,20:09,8.0,8.2,60,9,FALSE,FALSE,
SH20250922_0421,2025,9,22,744,吉田瑛里,09:00,23:00,09:00,23:09,13.0,13.2,60,9,FALSE,FALSE,
SH20250923_0422,2025,9,23,740,佐藤研,09:00,20:30,09:00,20:34,10.5,10.6,60,4,FALSE,FALSE,
SH20250923_0423,2025,9,23,741,中谷晋,08:00,17:00,08:00,16:57,8.0,8.0,60,0,FALSE,FALSE,
SH20250923_0424,2025,9,23,742,中村栞,11:00,20:00,11:00,20:00,8.0,7.9,60,0,FALSE,TRUE,早退
SH20250923_0425,2025,9,23,744,吉田瑛里,09:00,23:00,09:00,23:01,13.0,13.0,60,1,FALSE,FALSE,
SH20250924_0426,2025,9,24,740,佐藤研,12:00,20:30,12:00,20:28,7.5,7.5,60,0,FALSE,FALSE,
SH20250924_0427,2025,9,24,743,会田英明,08:00,17:00,08:00,16:55,8.0,7.9,60,0,FALSE,FALSE,
SH20250924_0428,2025,9,24,741,中谷晋,09:00,20:30,09:00,20:37,10.5,10.6,60,7,FALSE,FALSE,
SH20250924_0429,2025,9,24,744,吉田瑛里,09:00,17:00,09:00,17:01,7.0,7.0,60,1,FALSE,FALSE,
SH20250925_0430,2025,9,25,743,会田英明,08:00,17:00,08:00,17:05,8.0,8.1,60,5,FALSE,FALSE,
SH20250925_0431,2025,9,25,741,中谷晋,09:00,20:30,09:00,20:35,10.5,10.6,60,5,FALSE,FALSE,
SH20250925_0432,2025,9,25,742,中村栞,11:00,20:00,11:00,19:55,8.0,7.9,60,0,FALSE,FALSE,
SH20250925_0433,2025,9,25,744,吉田瑛里,18:00,23:00,18:00,22:56,5.0,4.9,0,0,FALSE,FALSE,
SH20250926_0434,2025,9,26,740,佐藤研,09:00,20:30,09:00,20:26,10.5,10.4,60,0,FALSE,FALSE,
SH20250926_0435,2025,9,26,743,会田英明,08:00,17:00,08:00,16:58,8.0,8.0,60,0,FALSE,FALSE,
SH20250926_0436,2025,9,26,742,中村栞,11:00,20:00,11:00,19:56,8.0,7.9,60,0,FALSE,FALSE,
SH20250927_0437,2025,9,27,740,佐藤研,09:00,20:30,09:00,20:27,10.5,10.4,60,0,FALSE,FALSE,
